Column1	year	original_name	author	name_category	valid_name	collection_holotype	country_holotype	collection_paratype	country_paratype	country_type_locality	decimal_longitude_type_locality	decimal_latitude_type_locality	type_locality_verbatim	type_locality_catalog_of_fishes	latitude	longitude	datum	uncertainty_(m)	precision	date	georeferenced_by	protocol	expedition	notes
61	2014	Papiliolebias francescae	Valdesalici & Brousseau 2014	valid	Papiliolebias francescae	MSNG 57820	Italy	"MSNG 57801 (9, 1 c&s)"	Italy	Bolivia			"Bolivia, Departamento Santa Cruz, Ñuflo de Chávez Province, south of San Ramon, seasonal pools in the Rio San Pablo drainage, Rio Madeira River basin, 16°39’47”S 62°31’19”W, altitude 240 m"	"Departamento Santa Cruz, Ñuflo de Chávez Province, south of San Ramon, seasonal pools in the Rio San Pablo drainage, Rio Madeira River basin, 16°39’47""S, 62°31’19""W, Bolivia, altitude 240 meters"	-16.66305556	-62.52194444								
62	2016	Papiliolebias habluetzeli	"Valdesalici, Nielsen, Brousseau & Phunkner 2016"	valid	Papiliolebias habluetzeli	CIRA 3271	Bolivia	"MSNG, ZSM, ZUEC"	"Brazil, Germany, Italy"	Bolivia			"Bolivia, Departamento Beni, about 30 km north of Trinidad, Rio Mamoré basin  14°33’16” S, 64°52’4”W"	"Seasonal pool, about 30 km north of Trinidad, Rio Mamoré basin, Departamento Beni, northern Bolivia, 14°33'16'S, 64°52'04'W"	-14.55444444	-64.86777778								
123	1940	Parodon caudalis	Fowler 1940	synonym	Parodon carrikeri	ANSP 68837	United States of America	"ANSP 68838-60 (23), Géry Coll. (3) [ex ANSP 68861-63]"	United States of America	Bolivia			"Villa Montes, Rio Pilcomayo, Bolivia"	"Río Pilcomayo at Villa Montes, Tarija, Bolivia"	-21.27502	-63.460978	(WGS84) World Geodetic System 1984	5515	0.0000001	Pascal I. Hablützel	1/30/2024 18:24	Georeferencing Quick Reference Guide. 2020	Melbourne A. Carriker	
104	1911	Phenacogaster beni	Eigenmann 1911	valid	Phenacogaster beni	FMNH 54597 [ex CM 3229]	United States of America	"(3, CM) CAS 62200 (1), FMNH 54598 (1)"	United States of America	Bolivia			"Villa Bella, Rio Beni"	"Río Beni at Villa Bella, Bolivia"	-10.394563	-65.391386	(WGS84) World Geodetic System 1984	3463	0.0000001	Pascal I. Hablützel	5/8/2024 10:46	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
160	1924	Imparfinis bolivianus	Pearson 1924	valid	Phenacorhamdia boliviana	CAS 63632 [ex IU 17269] (2)	United States of America	NaN	NaN	Bolivia			"Huachi. At the junction of the Bopi and Cochabamba rivers. Altitude 2,235 feet."	"Huachi, Bolivia"	-15.680312	-67.132572	(WGS84) World Geodetic System 1984	5654	0.0000001	Pascal I. Hablützel	1/29/2024 21:58	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
206	2007	Phreatobius sanguijuela	"Fernández, Saucedo, Carvajal-Vallejos & Schaefer 2007"	valid	Phreatobius sanguijuela	UMSS 1785	Bolivia	MNKP 5373 (2)	Bolivia	Bolivia			"Bolivia, Departamento Santa Cruz, Río Iténez basin, Comunidad de Porvenir, artificial well, 6 m depth near Río Paraguá, 172 m elevation, 13º 59' 14.44'' S, 61º 32' 27.05'' W"	"Artificial well, Comunidad de Porvenir, 13°59'14.44""S, 61°32'27.05""W, Río Iténez basin, Dept. Santa Cruz, Bolivia, elevation 172 meters"	-13.98734444	-61.54084722								
161	1917	Pimelodella boliviana	Eigenmann 1917	valid	Pimelodella boliviana	FMNH 57976 [ex CM 6964]	United States of America	FMNH 57977 [ex CM 6965] (1)	United States of America	Bolivia			"Santa Cruz de la Sierra, Bolivia"	"Santa Cruz de la Sierra, Bolivia"									collected by Steinbach	
162	1940	Pimelodella chaparae	Fowler 1940	valid	Pimelodella chaparae	ANSP 69021	United States of America	ANSP 69022-35 (14)	United States of America	Bolivia			"Boca Chapare, Cochabamba, Bolivia"	"Flood zone of Río Tijamuchi near Trinidad, River Mamoré basin, Bolivia"	-15.940585	-64.755579	(WGS84) World Geodetic System 1984	2354	0.0000001	Pascal I. Hablützel	5/8/2024 19:45	protocol not recorded	Melbourne A. Carriker	
163	1940	Pimelodella howesi	Fowler 1940	valid	Pimelodella howesi	ANSP 69036	United States of America	"ANSP 69037-56 (25), 69057-64 (8)"	United States of America	Bolivia			"Boca Chapare, Chimore River, Bolivia"	"Boca Chapare, Río Chimore, Bolivia"	-15.940585	-64.755579	(WGS84) World Geodetic System 1984	2354	0.0000001	Pascal I. Hablützel	5/8/2024 19:45	protocol not recorded	Melbourne A. Carriker	
164	1897	Pimelodus nigrofasciatus	Perugia 1897	valid	Pimelodella nigrofasciata	MSNG 8039 (not found in 1995)	Italy	NaN	NaN	Bolivia			"Rio Beni. Missioni Mosetenes, provincia Yungas"	"Río Beni, Missioni Mosetenes, Amazon System, Bolivia"	-15.794771	-66.979983	(WGS84) World Geodetic System 1984	2354	0.0000001	Pascal I. Hablützel	5/8/2024 19:13	Georeferencing Quick Reference Guide. 2020	Luigi Balzan	
165	1917	Pimelodella serrata	Eigenmann 1917	valid	Pimelodella serrata	FMNH 57979 [ex CM 6967]	United States of America	FMNH 15978 [ex CM 6966a] (1)	United States of America	Bolivia			"San Joaquin, Bolivia"	"San Joaquín, Amazon system, Bolivia"	-13.038114	-64.649943	(WGS84) World Geodetic System 1984	2363	0.0000001	Pascal I. Hablützel	5/8/2024 10:54	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
190	1918	Vandellia hasemani	Eigenmann 1918	synonym	Plectrochilus machadoi	FMNH 58523 [ex CM 7542]	United States of America	FMNH 58524 (2)	United States of America	Bolivia			Rio Mamoré	"Río Mamoré, Alto Amazonas, Bolivia"	-11.528994	-65.214199	(WGS84) World Geodetic System 1984	143155	0.0000001	Pascal I. Hablützel	5/9/2024 16:45	protocol not recorded	John D. Haseman	
124	1924	Prochilodus beni	Pearson 1924	synonym	Prochilodus nigricans	CAS 58881 [ex IU 17288]	United States of America	NaN	NaN	Bolivia			Cachuela Esperanza. The first falls of the Beni	"Cachuela Esperanza, Amazon system, Bolivia"	-10.537065	-65.582687	(WGS84) World Geodetic System 1984	3456	0.0000001	Pascal I. Hablützel	1/29/2024 22:31	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
125	1991	Prochilodus labeo	"Loubens, Lauzann & Géry 1991"	synonym	Prochilodus nigricans	MNHN 1989-0120	France	"Géry coll. 272.1 (1), 272.2 (1); MHNG 2448.31-32 (1, 2); MNHN 1989-0121 to 0122 (9, 13), 1989-0125 (1), 1989-0131 (1, c&s)"	"France, Switzerland"	Bolivia			"Villa Tunari, rio Chaparé, Bassin du Mamoré"	"Villa Tunari, Río Chaparé, Mamoré basin, Bolivia"	-16.974008	-65.411881	(WGS84) World Geodetic System 1984	2354	0.0000001	Pascal I. Hablützel	5/8/2024 19:27	protocol not recorded		
105	1924	Prodontocharax melanotus	Pearson 1924	valid	Prodontocharax melanotus	CAS 59793 [ex IU 17331]	United States of America	"(should be 55) CAS 59794 [ex IU 17332] (2), 208888 (28); CAS-SU 17471 (6, 1 c&s); UMMZ 66491 (12)"	United States of America	Bolivia			Tumupasa. Inland village thirty miles northwest of Rurrenabaque	"Tumupasa, 30 miles northwest of Rurrenabaque, Bolivia, elevation about 1000 feet"	-14.150562	-67.888765	(WGS84) World Geodetic System 1984	2355	0.0000001	Pascal I. Hablützel	1/29/2024 22:29	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
106	1978	Leptagoniates pi	Vari 1978	valid	Protocheirodon pi	AMNH 35952	United States of America	"AMNH 35953 (3, 1 c&s); BMNH 1977.6.9.138 (1)"	"United Kingdom, United States of America"	Bolivia			"Bolivia, Río Mamoré, 10 km west of San Pedro, lagoons communicating with river"	"Lagoon along Río Mamoré, 10 kilometers west of San Pedro, Dept. Beni, Bolivia, 14°21'01.7""S, 64°59'40""W"									S. Anderson	
118	1896	Psectrogaster auratus	Gill 1896	synonym	Psectrogaster rutiloides	USNM 5878	United States of America	NaN	NaN	Bolivia			Bolivia	"Presumably Río Mamoré, Bolivia"									Lardner A. Gibbon	collected by Gibbon
136	1989	Dysichthys amazonicus	Mees 1989	valid	Pseudobunocephalus amazonicus	ZMA 109264 (larger specimen)	The Netherlands	"BMNH 1938.3.31.34 (2); MCZ 7968 (1), 7979-80 (6, 1); NMW 47618 (1); MZUSP 9678 (3), 27628 (1); ZMA 109264 (smaller specimen), 114217 (1)"	"Austria, Brazil, The Netherlands, United Kingdom, United States of America"	Bolivia			"creak near Todos Santos, upper course R. Mamoré, Cochabamba"	"Creek near Todos Santos, upper course of Río Mamoré, Cochabamba, Bolivia"									Lüling 1966	
181	1975	Pseudohemiodon thorectes	Isbrücker 1975	valid	Pseudohemiodon thorectes	BMNH 1927.10.4.43	United Kingdom	NaN	NaN	Bolivia			"Bolivia, Est. Santa Cruz, Buena Vista (17°28' S, 63°37' W), west of Río Palacios, tributary of Río Mamoré, which is a tributary of Río Madeira, Rio Amazonas system"	"West of Río Palacios, tributary of Río Mamoré, Buena Vista, Santa Cruz, Bolivia, 17°28'S, 63°37'W"									Steinbach	
137	1911	Bunocephalus depressus	Haseman 1911	valid	Pterobunocephalus depressus	FMNH 54338 [ex CM 2984]	United States of America	NaN	NaN	Bolivia			"Rio Machupo, near San Joaquin, Bolivia"	"Río Machupo near San Joaquín, Amazon system, Bolivia"	-13.038114	-64.649943	(WGS84) World Geodetic System 1984	2363	0.0000001	Pascal I. Hablützel	5/8/2024 10:54	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
138	1943	Bunocephalus albifasciatus	Fowler 1943	synonym	Pterobunocephalus depressus	ANSP 69193	United States of America	NaN	NaN	Bolivia			"Todos Santos, Bolivia"	"Todos Santos, Río Chapare, Cochabamba, Bolivia"	-16.813665	-65.175711	(WGS84) World Geodetic System 1984	3454	0.0000001	Pascal I. Hablützel	5/8/2024 19:42	protocol not recorded	Melbourne A. Carriker	
63	1969	Rivulichthys luelingi	Meinken 1969	synonym	Pterolebias longipinnis	ZFMK 2091	Germany	ZFMK 2092-95 and 2108-2144 (11)	Germany	Bolivia			"Urwaldsenke (Station ""TS 3"") in der Nähe des Rio Chapare, ungefähr 4 km unterhalb der Ortschaft Todos Santos in Ostbolivien (Abb. 1 und 2). Nach brieflicher Mitteilung von Herrn Dr. Lüling handelt es sich um ein langgestrecktes, meist 5-6 m breites Gewässer, das zur Niedrigwasserzeit an seinen tiefsten Stellen nur 40-50 Zentimeter mißt. Es ist ganz in die Urwaldvegetation eingebettet; das Ufergesträuch ragt aber nicht überall über den wasserspiegel hinweg. Das stehende Wasser ist dementsprechend hochtemperiert."	"Río Chaparé, about 4 kilometers from village of Todos Santos, Rio Mamoré drainage, Depto. Cochabamba, eastern Bolivia"	-16.806688	-65.179999	(WGS84) World Geodetic System 1984	1065	0.0000001	Pascal I. Hablützel	1/26/2024 8:12	Georeferencing Quick Reference Guide. 2020		
122	1924	Pyrrhulina beni	Pearson 1924	valid	Pyrrhulina beni	"(3) CAS 60493 [ex IU 17346] (now 2), UMMZ 66489 (1)"	United States of America	NaN	NaN	Bolivia			Ivon. Village on the Lower Beni. Altitude about 500 feet	"Lower Río Beni, Amazon system, Bolivia"	-11.120043	-66.120185	(WGS84) World Geodetic System 1984	3455	0.0000001	Pascal I. Hablützel	1/30/2024 15:03	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
166	1924	Rhamdella rusbyi	Pearson 1924	valid	Rhamdella rusbyi	CAS 63728 [ex IU 17275]	United States of America	"(12) CAS 63729 [ex IU 17275] (3); UMMZ 66317 [ex IU 17275] (now 2), 66478 [ex IU 17275] (2); USNM 86829 [ex IU 17275] (3), 117603 [ex UMMZ 66321, IU 17275] (1)"	United States of America	Bolivia			Rio Colorado. Tributary to the Bopi ten miles above Huachi	"Río Colorado, Lower Bopi, Amazon system, Bolivia"	-15.754803	-67.164668	(WGS84) World Geodetic System 1984	353	0.0000001	Pascal I. Hablützel	7/14/2024 22:40	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
188	2017	Rhyacoglanis epiblepsis	Shibatta & Vari 2017	valid	Rhyacoglanis epiblepsis	AMNH 266401	United States of America	AMNH	United States of America	Bolivia			"Bolivia, Beni, río Itenez, cachuelo approximately 300 m above mouth of río Machupo, ca. 12°29’S 64°24’W"	"Cachuelo approximately 300 meter above mouth of río Machupo, río Itenez, Beni, Bolivia, approximately 12°29'S, 64°24'W"	-12.457267	-64.374883	(WGS84) World Geodetic System 1984	126	0.0000001	Pascal I. Hablützel	1/30/2024 18:19	Georeferencing Quick Reference Guide. 2020		
72	1987	Rhytiodus lauzannei	Géry 1987	valid	Rhytiodus lauzannei	MNHN 1987-1063	France	"MNHN 1987-1064 (9), 1987-1065 (1), 1987-1066 (4); MHNG 2367-93 (8)"	"France, Switzerland"	Bolivia			"zone d'inondation du rio Tijamuchi près de Trinidad, bassin du rio Mamoré, Bolivie"	"Flood zone of Río Tijamuchi near Trinidad, River Mamoré basin, Bolivia"	-14.8524	-65.13995	(WGS84) World Geodetic System 1984	10262	0.0000001	Pascal I. Hablützel	7/14/2024 20:29	Georeferencing Quick Reference Guide. 2020		
182	1924	Loricaria beni	Pearson 1924	valid	Rineloricaria beni	CAS 28772 [ex IU 17016]	United States of America	"CAS 61029 [ex IU 17016] (now 1), UMMZ 66482 (1)"	United States of America	Bolivia			Lake Rogoagua and lagoons near the lake	"Lake Rogoagua, Río Beni Basin, upper Amazon River basin, Bolivia"	-13.971008	-66.983689	(WGS84) World Geodetic System 1984	12255	0.0000001	Pascal I. Hablützel	1/29/2024 9:42	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
15	1892	Crenicichla saxatilis semicincta	Steindachner 1892	valid	Saxatilia semicincta	NMW 33482	Austria	NMW 33483-84 (2)	Austria	Bolivia			"Bolivia, Provinz Yuracares, im oberen Chaparé bei Puerto de San Mateo"	"Upper Chaparé at Puerto de San Mateo, Province Yaracares, Bolivia"	-17.028397	-65.433029	(WGS84) World Geodetic System 1984	16654	0.0000001	Pascal I. Hablützel	1/28/2024 14:43	Georeferencing Quick Reference Guide. 2020	Gustav Garlepp	
16	1991	Crenicichla clancularia	Ploeg 1991	synonym	Saxatilia semicincta	BMNH 1927.10.4.49	United Kingdom	"BMNH 1927.10.4.50-56 (5); INPA 3070 (1), 3072 (1); ZMA 120356 (2), 120394 (1)"	"Brazil, The Netherlands, United Kingdom"	Bolivia			"Bolivia. State of Mato Grosso, Río Mamore system, Sta.Cruz, Buenavista, coll.  Steinbach"	"Buenavista, Santa Cruz, Río Mamore system, Mato Grosso, Bolivia"	-17.4562	-63.66294	(WGS84) World Geodetic System 1984	2353	0.0000001	Pascal I. Hablützel	1/28/2024 15:26	Georeferencing Quick Reference Guide. 2020		
189	1976	Scoloplax dicra	Bailey & Baskin 1976	valid	Scoloplax dicra	AMNH 32482	United States of America	"AMNH 32483-84 (1, 2), 35354 (3); UMMZ 198966 (2), 198967 (6, 2 c&s)"	United States of America	Bolivia			"isolated ox-bow lagoon off the río Iténez (also known, on the Brazilian side of the river, as Río Guaporé; this stream flows into the Río Mamoré, thence to the Río madeira of the Amazon basin), about 400 meters southwest of the river at a point opposite Costa Marques (Brazil), latitude 12° 28.38' S, longitude 64° 16.59' W, Department of Beni, Bolivia"	"Lagoon off Río Iténez, about 400 meters southwest of river opposite Costa Marques (Brazil), Beni Province, Bolivia, 12°28.38'S, 64°16.59'W"									Reeve M. Bailey and Augusto Cabeza	
107	1915	Cheirodon madeirae	Eigenmann 1915	synonym	Serrapinnus micropterus	FMNH 57864 [ex CM 6847]	United States of America	NaN	NaN	Bolivia			"San Joaquin, Bolivia"	"San Joaquín, Bolivia"	-13.057454	-64.695412	(WGS84) World Geodetic System 1984	1923	0.0000001	Pascal I. Hablützel	5/8/2024 10:59	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
	1915	Serrasalmo hollandi	Eigenmann 1915	valid	Serrasalmus hollandi	FMNH 56978 [ex CM 5792]	United States of America	NaN	NaN	Bolivia/Brazil			"Maciél, Rio Guaporé"	"Rio Guaporé at Maciél, Brazil"	-12.544691	-63.526247	(WGS84) World Geodetic System 1984	5663	0.0000001	Pascal I. Hablützel	5/8/2024 10:49	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
	2024	Serrasalmus magallanesi	"Gallo-Cardozo, Maldonado, Careaga & Carvajal-Vallejos 2024"	valid	Serrasalmus magallanesi	UMSS 11070	Bolivia	UMSS	Bolivia	Bolivia			"Bolivia, Beni Department, Vaca Diez Province, Laguna 27 de Mayo (Beni River sub-basin, upper Madeira River system, Amazon basin), 11°24'6'' S, 66°24'43'' W"	"Laguna 27 de Mayo, Beni River subbasin, upper Madeira River system, Amazon basin, Vaca Diez Province, Beni Department, Bolivia, 11°24'6""S, 66°24'43""W"	-11.40166667	-66.41194444								
	1915	Serrasalmo humeralis gracilior	Eigenmann 1915	synonym	Serrasalmus rhombeus	FMNH 56977 [ex CM 5791] (now 3)	United States of America	NaN	NaN	Bolivia/Brazil			"Maciél, Rio Guaporé"	"Rio Guaporé at Maciél, Brazil"	-12.544691	-63.526247	(WGS84) World Geodetic System 1984	5663	0.0000001	Pascal I. Hablützel	5/8/2024 10:49	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
187	1924	Pteroglanis manni	Eigenmann & Pearson 1924	synonym	Sorubimichthys planiceps	CAS 59623 [ex IU 16001]	United States of America	NaN	NaN	Bolivia			"Little Rio Negro, tributary to the Beni"	"Little Río Negro, tributary to Río Beni, Amazon system, Bolivia"	-13.057548	-67.028915	(WGS84) World Geodetic System 1984	11163	0.0000001	Pascal I. Hablützel	5/8/2024 11:06	Georeferencing Quick Reference Guide. 2020	Nathan E. Pearson	
183	1897	Loricaria cirrhosa	Perugia 1897	synonym	Spatuloricaria evansii	MSNG 8850	Italy	(3) MSNG 43118 [ex 8850] (2)	Italy	Bolivia			"Rio Beni. Missioni Mosetenes, provincia Yungas"	"Río Beni, Mission Mosetenes, Bolivia"	-15.794771	-66.979983	(WGS84) World Geodetic System 1984	2354	0.0000001	Pascal I. Hablützel	5/8/2024 19:13	Georeferencing Quick Reference Guide. 2020	Luigi Balzan	
64	2015	Spectrolebias bellidoi	Nielsen & Pillet 2015	valid	Spectrolebias bellidoi	ZUEC 10794	Brazil	ZUEC	Brazil	Bolivia				"Departamento de Santa Cruz de La Sierra, temporary pool at Río Grande basin (trib. Río Mamoré basin), Bolivia, 18°39'26.2""S, 62°58'0.2""W, altitude 366 meters"	-18.65727778	-62.96672222								
65	2013	Spectrolebias brousseaui	Nielsen 2013	valid	Spectrolebias brousseaui	MNKP 10162	Bolivia	MZUSP 109219 (3)	Brazil	Bolivia			"Bolivia, Departamento Santa Cruz, 47.5 km north of San José dos Chiquitos, pool near of río San Pablo, tributary of río Mamoré, 17°25'31""S 60°40'44""W"	"47.5 km north of San José dos Chiqiutos, pool near of rio San Pablo, tributary of rio Mamoré, 17°25'31""S, 60°40'44""W. Dept. Santa Cruz, Bolivia"	-17.42527778	-60.67888889								
66	1997	Simpsonichthys filamentosus	"Costa, Barrera & Sarmiento 1997"	valid	Spectrolebias filamentosus	CBF 3002	Bolivia	"CBF 3003 (7), MZUSP 51328 (2), UFRJ 3989 (4)"	"Bolivia, Brazil"	Bolivia			"Bolivia: Departamento de Santa Cruz, route Santa Cruz-Trinidad, environ 60 km au N d'Ascencion de Guarayos, dans un marécage proche du rio San Pablo, bassin du rio Mamoré, ca 15° 37'S, 63°35'W"	"Swamp near Rio San Pablo, Rio Mamoré basin, about 15°37'S, 63°35'W, about 60 kilometers north of Ascencion de Guarayos, route Santa Cruz-Trinidad, Depto. de Santa Cruz, Bolivia"	-15.6166667	-63.5833333	(WGS84) World Geodetic System 1984	3076	0.0000001	Pascal I. Hablützel	5/9/2024 22:30	Georeferencing Quick Reference Guide. 2020		
67	2013	Spectrolebias pilleti	Nielsen & Brousseau 2013	valid	Spectrolebias pilleti	MNKP 11153	Bolivia	"MNKP 11154 (13), ZUEC 7296 (2)"	"Bolivia, Brazil"	Bolivia			"Bolivia, Departamento Santa Cruz, Quimone city, 45.40 km west of San José dos Chiquitos, temporary pool near the río Quimone, the río San Pablo basin, (17°42'48.1''S 61°08'56.1''W), altitude 263 m"	"Departamento Santa Cruz, Quimone city, 45.40 km west of San José dos Chiquitos, temporary pool near the río Quimone, the río San Pablo basin, (17°42’48.1""S, 61°08’56.1""W), Bolivia, altitude 263 meters"	-17.71336111	-61.14891667								
120	1907	Curimatus leuciscus boliviae	Eigenmann & Ogle 1907	synonym	Steindachnerina leucisca	USNM 44832	United States of America	NaN	NaN	Bolivia			Bolivia	"Apparently Río Mamoré, Bolivia"									Lardner A. Gibbon	
191	1990	Stenolicmus sarmientoi	de Pinna & Starnes 1990	valid	Stenolicmus sarmientoi	USNM 301664	United States of America	"USNM 301663 (2, 1 c&s)"	United States of America	Bolivia			"Bolivia, Departamento Beni, Ballivia Province, Río Matos, tributary of the Río Apere, Mamoré system; below road crossing river, 48 km east of San Borja (approx. 14°55'S, 66°17'W)"	"Río Matos, tributary of Río Apere, 48 kilometers east of San Borja, Ballivia Province, Depto. Beni, Bolivia, 14°55'S, 66°17'W"	-14.878953	-66.330721	(WGS84) World Geodetic System 1984	156555	0.0000001	Pascal I. Hablützel	5/9/2024 22:54	Georeferencing Quick Reference Guide. 2020		
108	1916	Stethaprion crenatum	Eigenmann 1916	valid	Stethaprion crenatum	FMNH 56413 [ex CM 5228a]	United States of America	"FMNH 56414 [not 56415] (2), 56941 (1)"	United States of America	Bolivia			"San Joaquin, Bolivia"	"San Joaquín, Bolivia"	-13.057454	-64.695412	(WGS84) World Geodetic System 1984	1923	0.0000001	Pascal I. Hablützel	5/8/2024 10:59	Georeferencing Quick Reference Guide. 2020	John D. Haseman	
18	1972	Synbranchus madeirae	Rosen & Rumney 1972	valid	Synbranchus madeirae	CAS 13704 [ex IU 17250]	United States of America	"AMNH 30214sw (4, c&s), 30219sw (1, c&s); CAS 13705 [ex IU 17250] (1)"	United States of America	Bolivia			"Beni; Reyes, Rio Beni (14° 18' S, 67° 23' W)"	"Río Beni, Beni, Bolivia, 14°18'S, 67°23'W"	-14.297794	-67.335393	(WGS84) World Geodetic System 1984	2215	0.0000001	Pascal I. Hablützel	1/28/2024 17:33	Georeferencing Quick Reference Guide. 2020		
156	1897	Oxydoras steindachneri	Perugia 1897	valid	Trachydoras steindachneri	"MSNG 8834 (17, poor condition)"	Italy	NaN	NaN	Bolivia			Rio Beni	"Río Beni, upper Amazon River, Bolivia"									Luigi Balzan	
192	2006	Trichomycterus aguarague	Fernández & Osinaga 2006	valid	Trichomycterus aguarague	MNKP 4012	Bolivia	"MNKP 4002 (6), 4004 (6, 1 c&s), 4006 (4)"	Bolivia	Bolivia			"Bolivia, Tarija, Province Gran Chaco, National Park Aguarague, Quebrada Timboycito, a Río Caiguami tributary, elevation, 700 – 800 m, 21° 30' S, 63° 60' W"	"Provice Gran Chaco, National Park Aguarague, Quebrada Timboycito, a Río Caiguami tributary, Tarija, Bolivia, 21°30'S, 63°60'W, elevation 700-800 meters"										"Quebrada Timboycito not found on map, no additional georeferencing attempted"
193	1942	Pygidium atochae	Allen 1942	valid	Trichomycterus atochae	CAS 64576 [ex IU 17819]	United States of America	"CAS 64577 [ex IU 17819] (4), USNM 167864 [ex IU 17819] (83)"	United States of America	Bolivia			"Rio de Atocha, Atocha, Bolivia"	"Río de Atocha, Bolivia"	-20.933507	-66.218835	(WGS84) World Geodetic System 1984	2360	0.0000001	Pascal I. Hablützel	5/9/2024 18:04	Georeferencing Quick Reference Guide. 2020	Allen (1919)	
194	1911	Pygidium barbouri	Eigenmann 1911	valid	Trichomycterus barbouri	MCZ 29313	United States of America	"(34, CM and IU) CAS 64578 [ex IU 12566] (1); FMNH 53946 (5); MCZ 29313 (1), 29314 (orig. 32, now 23), USNM 120289 (4)"	United States of America	Bolivia			"upper reaches of the Beni River, tropical eastern Bolivia"	"Río Beni, eastern Bolivia"									anonymous	
195	1897	Trichomycterus borellii	Boulenger 1897	valid	Trichomycterus borellii	"BMNH 1897.1.27.26 (1): ZMUT 1396-98 (6, 2, 1)"	United Kingdom	NaN	NaN	Bolivia			"Mission d'Aguairenda, Chaco Bolivien; Tala, Prov. Salta, Rép. Argentine; Lesser, Prov. Salta, Rép. Argentine"	"Missión de Aguairenda (Bolivia) and Tala and Lesser (Salta Province, Argentina)"	-21.86158	-63.637873							Alfredo Borelli	
196	1968	Trichomycterus chaberti	Durand 1968	valid	Trichomycterus chaberti	MNHN 1968-0217	France	(29) ANSP 140068 (1); MHNG 1513.19-22 (4)	"Switzerland, United States of America"	Bolivia			"Umayalanta (Grotte de), Bolivie"	"Cave of Umayalanta, 8 kilometers northwest of town of Torotoro, Potosí dept., Bolivia"										
197	1984	Trichomycterus duellmani	Arratia & Menu-Marque 1984	valid	Trichomycterus duellmani	KU 20191	United States of America	"KU 20192-93 (5, 1), 20194 (5, c&s)"	United States of America	Bolivia			"Río Tupiza, 12.5 km SE Tupiza, Bolivia. 22°33'S--65°45'W. 2920 m."	"Río Tupiza, 12.5 kilometers southeast of Tupiza, Bolivia, 22°33'S, 65°45'W"									J. E. Simmons (1974)	
198	1915	Pygidium fassli	Steindachner 1915	valid	Trichomycterus fassli	(4) NMW 44470 (1)	Austria	NaN	NaN	Bolivia			"Rio Songo im Distrikt Nord-Yungas, Bolivien"	"Río Songo in North Yungas, upper Amazon River system, Bolivia"	-15.783842	-67.67881	(WGS84) World Geodetic System 1984	3454	0.0000001		5/8/2024 11:30	Georeferencing Quick Reference Guide. 2020	Anton Hermann Fassl	
199	2020	Trichomycterus lauzannii	Miranda & Fernández 2020	valid	Trichomycterus lauzannii	CBF 15025	Bolivia	CBF 15026 (8)	Bolivia	Bolivia			"Bolivia, Provincia de Franz Tamayo, Departamento La Paz, Echuramara stream, a tributary of the Río Madidi, 1484100600S, 6881503300W, 1875 m elevation"	"Echuramara stream, tributary of the Río Macharaipo, Beni basin, Madidi protected area [corrected], Departamento La Paz, Provincia de Franz Tamayo, Bolivia, 14°41'06""S, 68°15'33""W, elevation 1875 meters"	-14.685	-68.25916667								
200	1846	Trichomycterus barbatula	Valenciennes 1846	synonym	Trichomycterus rivulatus	"MNHN 0000-4077 (2) Río Pontezualo, 0000-4078 (5) and B-0587 (3) Río Guasacona"	France	NaN	NaN	Bolivia/Peru			"Du Guasacona et du Rio Pontezualo près Coroico, pare une hauteur de treize à quatorze mille pieds et é une latitude de seize à dix-sept degrés nord"	"Guasacona and River de Pontezualo near Coroico, Bolivia, 16°-17° N. Lat., elevation 13000-14000 feet"									Joseph Barclay Pentland	
201	1855	Trichomycterus pictus	Castelnau 1855	synonym	Trichomycterus rivulatus	MNHN B-0609 (3)	France	NaN	NaN	Bolivia/Peru			Lac de Titicaca	"Lake Titicaca, Bolivia"	-15.912056	-69.327967	(WGS84) World Geodetic System 1984	99154	0.0000001	Pascal I. Hablützel	1/28/2024 17:57	Georeferencing Quick Reference Guide. 2020	Hugh Algernon Weddell	
202	2007	Trichomycterus therma	Fernández & Miranda 2007	valid	Trichomycterus therma	CBF 8886	Bolivia	"CBF 9099 (3, 1 c&s)"	Bolivia	Bolivia			" Bolivia, Departamento Potosí, Pilcomayo-Paraná basin, Río Tarapaya drainage, near Baños Termales Miraflores (19°279 S; 65°479 W), elevation 3600 m"	"Near Baños Termales Miraflores [man-made thermal bath], 19°27'S, 65°47'W, Río Tarapaya drainage, Pilcomayo-Paraná basin, Dept. Potosí, Bolivia, elevation 3600 meters"	-19.456884	-65.78942	(WGS84) World Geodetic System 1984	49	0.0000001	Pascal I. Hablützel	2/5/2024 21:50	Georeferencing Quick Reference Guide. 2020		
